muni,index,nm3,nm4,ku,un_nnkp,zn_nnkp,c_uzpf_nnkp,index_po,un_po,bu_po,addr,r_num,o_num,parcel_nuk,est,p_style,author,protectet_unit,ownership_type,adresa,gps_latitude,gps_longitude,geom,route_in_500m,n_tracks_in_500,closest_track,closest_track_m,google_street_view,nearest_route_point,dmo_name,cat,marker_color,muni1,wine_region_tokaj_mun_network,zemplin_geopark,se,nw,idn3,cat_en,cat_rank,cat_rank_en
Košice,1044,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PARK MESTSKÝ S AREÁLOM,"mestský park,Sad generála Petrova",3480,1,PARK MESTSKÝ,NULL,NULL,NULL,NULL,"2010/2,2010/6,2010/7,2010/8,2010/9,2010/10,2030/1,2030/2,2030/3, 2030/4,2031,2033/2,2047/1,2047/3,2047/5,2047/6,2047/7,2047/8,2047/9, 2047/10,2047/12,2047/13,2047/14,2047/15,2047/16,2047/17,2047/18,2054(len pozemok), 2055,2056/1,2056/2(len pozemok),2056/3,2056/9,2056/10,2056/11,2056/12,2056/14,2056/15, 2056/17,2056/18,2056/19,2056/20,2056/21,2056/22,2056/23,2056/24,2056/25,2056/26, 2056/27,2056/28,2056/29,2056/30,2056/31,2056/32,2056/33,2056/34,2056/36,2056/37, 2056/38,2056/39,2056/40,2056/41,2056/42,2056/43,2056/44,2056/45,2056/46,2056/47,2056/48,2056/49, 2057/1,2057/2,2057/3,2057/4,2057/5,2058/1,2058/2,2058/9,2058/10,2058/11, 2058/12,2058/13,2058/14,2058/15,2059(len pozemok),2060/1,2060/3-43,2061/2,2476/1,2476/3, 2582,2583/3,2632/24",po 1859,prírodnokrajinársky,"Böllman Ján,Uhl Adolf,Maléter Viliam",OPPR,Samospráva miest a obcí,"Košice 1-Staré Mesto, Okres Košice I",48.7163857,21.2610746,0101000020E6100000F8D0F4C8D54235403969D086B25B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7163857,21.2610746&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Parky,#004B49,NULL,NULL,NULL,NULL,NULL,NULL,Parks,22,(22) Parks
Košice,1047,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PARK MESTSKÝ S AREÁLOM,"mestský park,Sad generála Petrova",3480,5,JAZERO,NULL,NULL,NULL,NULL,2047/8,1960,prírodnokrajinársky,NULL,OPPR,Samospráva miest a obcí,"Košice 1-Staré Mesto, Okres Košice I",48.7163857,21.2610746,0101000020E6100000F8D0F4C8D54235403969D086B25B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7163857,21.2610746&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Parky,#004B49,NULL,NULL,NULL,NULL,NULL,NULL,Parks,22,(22) Parks
Košice,1045,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PARK MESTSKÝ S AREÁLOM,"mestský park,Sad generála Petrova",3480,3,ALTÁNOK,kovová konštrukcia,NULL,NULL,NULL,2056/9,1885,historizmus,Pöschl Július,OPPR,Samospráva miest a obcí,"Košice 1-Staré Mesto, Okres Košice I",48.7163857,21.2610746,0101000020E6100000F8D0F4C8D54235403969D086B25B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7163857,21.2610746&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Parky,#004B49,NULL,NULL,NULL,NULL,NULL,NULL,Parks,22,(22) Parks
Košice,800,Košice I,Košice 1-Staré Mesto,Stredné Mesto,PARK MESTSKÝ S AREÁLOM,"mestský park,Sad generála Petrova",3480,2,HALA ŠPORTOVÁ,solitér,Mestský park,1529,13,2054,1909,eklektizmus,Július Sándy,OPPR,Akciová spoločnosť,"Mestský park 13, Košice 1-Staré Mesto, Okres Košice I",48.7228064,21.263308,0101000020E610000071C630276843354075AB8CEB845C4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7228064,21.263308&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Parky,#004B49,NULL,NULL,NULL,NULL,NULL,NULL,Parks,22,(22) Parks
Košice,1117,Košice IV,Košice 4-Juh,Južné Mesto,CINTORÍN ŽIDOVSKÝ,židovský cintorín,11826,1,DOM SMÚTKU,solitér,Rastislavova ul.,2283,87,433/2,1898,novogotika,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Rastislavova ul. 87, Košice 4-Juh, Okres Košice IV",48.6920329,21.2606042,0101000020E61000004333F4F4B6423540C6A0B88894584840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.6920329,21.2606042&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,1124,Košice IV,Košice 4-Juh,Južné Mesto,CINTORÍN ŽIDOVSKÝ,židovský cintorín,11826,8,KAPLNKA POHREBNÁ,rod.Jungreisz,Rastislavova ul.,NULL,NULL,440,1906,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Rastislavova ul. Košice 4-Juh, Okres Košice IV",48.7154208,21.2545802,0101000020E61000008A35012B2C4135406770A5E8925B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7154208,21.2545802&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,1123,Košice IV,Košice 4-Juh,Južné Mesto,CINTORÍN ŽIDOVSKÝ,židovský cintorín,11826,7,KAPLNKA POHREBNÁ,"Singer David,Margaliot E.Z.",Rastislavova ul.,NULL,NULL,440,1921,bez slohových znakov,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Rastislavova ul. Košice 4-Juh, Okres Košice IV",48.7154208,21.2545802,0101000020E61000008A35012B2C4135406770A5E8925B4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7154208,21.2545802&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,362,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,2,KAPLNKA,r.k.sv.Rozálie,NULL,3359,3359,1389,1714-1715,barok,"Goresch, Törnyössy, Widman, Balogh, Gönnerth",NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever 3359, Okres Košice I",48.7366124,21.2461837,0101000020E6100000EB4E1CE5053F3540FEE9AB50495E4840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7366124,21.2461837&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,417,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,57,HROBKA,rod.Nedelco a Klimko,NULL,NULL,NULL,1390/1,okolo 1937,moderna,Oelschläger L.,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,416,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,56,HROBKA SO SOCHOU,rod.Czitó,NULL,NULL,NULL,1390/1,19./20.st.,secesia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,415,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,55,HROBKA,Hollmann Gusztav s manž.,NULL,NULL,NULL,1390/1,okolo 1922,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,414,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,54,HROBKA,rod.Dorner,NULL,NULL,NULL,1390/1,kon.19.st.,novoklasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,413,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,53,HROBKA,rod.Krčméry,NULL,NULL,NULL,1390/1,1936,moderna,"Gottesmann E., Valentin Angelo Di",NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,412,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,52,HROBKA S KARTUŠOU,rod.Martonova,NULL,NULL,NULL,1390/1,zač.20.st.,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,411,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,51,HROBKA S ERBOM,rod.Parcher,NULL,NULL,NULL,1390/1,okolo 1913,novoklasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,410,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,50,HROBKA,rod.Kühlmann,NULL,NULL,NULL,1390/1,20.roky 20.st.,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,409,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,49,HROBKA,rod.Mózer,NULL,NULL,NULL,1390/1,1928,moderna,"Schestag Miklós, Valentin L. Di",NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,408,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,48,HROBKA,rod.Vaskor,NULL,NULL,NULL,1390/1,20.roky 20.st.,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,406,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,46,NÁHROBOK SO SOCHOU,anjel s krížom,NULL,NULL,NULL,1390/1,okolo 1918,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,405,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,45,KAPLNKA POHREBNÁ,rod.Déri,NULL,NULL,NULL,1390/1,okolo 1923,novoromanika,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,403,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,43,NÁHROBOK SO SÚSOŠÍM,Oelschläger Lajos s manželkou,NULL,NULL,NULL,1390/1,okolo 1939,moderna,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,402,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,42,HROBKA S NÁHROBNÍKOM,rod.Schirger,NULL,NULL,NULL,1390/1,1877,novoklasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,401,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,41,KAPLNKA POHREBNÁ,rod.Bayer,NULL,NULL,NULL,1390/1,1871,novogotika,"Myskovszky V., Klimkovič V., Horovitz M., Fröde V. F.",NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,400,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,40,NÁHROBKY SO SOCHAMI,anjeli strážcovia,NULL,NULL,NULL,1390/1,okolo 1884,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,399,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,39,HROBKA S VÁZOU,rod.Novelly,NULL,NULL,NULL,1390/1,1898,novoklasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,397,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,37,HROBKA,rod.Hegedüsa Lajosa,NULL,NULL,NULL,1390/1,okolo 1883,eklektizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,395,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,35,HROBKA,rod.Girsik,NULL,NULL,NULL,1390/1,1902,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,394,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,34,HROBKA S RELIÉFMI,rod.Biegel,NULL,NULL,NULL,1390/1,zač.20.st.,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,393,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,33,NÁHROBOK,Melczer Georgine a Malvini,NULL,NULL,NULL,1390/1,okolo 1908,secesia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,392,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,32,NÁHROBOK SO SOCHOU,Fiedler Károly s manželkou,NULL,NULL,NULL,1390/1,1911,secesia,Fiedler Paul E.,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,391,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,31,NÁHROBOK SO SOCHOU,Megay Adolf s manželkou,NULL,NULL,NULL,1390/1,okolo 1910,secesia,Fiedler Paul E.,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,390,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,30,HROBKA,rod.Schvartz János,NULL,NULL,NULL,1390/1,okolo 1901,secesia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,389,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,29,HROBKA,rod.Gurszky,NULL,NULL,NULL,1390/1,1903,secesia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,388,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,28,HROBKA S RELIÉFMI,rod.Haltenberger,NULL,NULL,NULL,1390/1,okolo 1879,novorenesancia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,387,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,27,HROBKA,rod.Gurdélyi,NULL,NULL,NULL,1390/1,okolo 1901,novorenesancia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,386,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,26,HROBKA S VÁZOU,rod.Strasser,NULL,NULL,NULL,1390/1,1900,novoklasicizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,385,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,25,NÁHROBOK SO SOCHOU,smútiace dievčatko,NULL,NULL,NULL,1390/1,1913,historizmus,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
Košice,384,Košice I,Košice 1-Sever,Severné Mesto,CINTORÍN,Cintorín sv.Rozálie,1131,24,HROBKA,rod.Martoncsik,NULL,NULL,NULL,1390/1,okolo 1909,secesia,NULL,NULL,Vlastníctvo cirkvi a cirk. organizácií,"Košice 1-Sever, Okres Košice I",48.7718642,21.2040671,0101000020E610000087B0D0BD3D34354003FA3372CC624840,NULL,NULL,NULL,NULL,"http://maps.google.com/maps?q=&layer=c&cbll=48.7718642,21.2040671&cbp=11,0,0,0,0",NULL,OOCR Košice Turizmus,Cintoríny,#42d4f4,NULL,NULL,NULL,NULL,NULL,NULL,Cemeteries,4,(4) Cemeteries
