index,from_a,to_b,route_time,route_km,operating,alter_from_a,alter_to_b,tv_line,uo_from_ke,km,mini,rank_dur_ke,uo_duration,rank_abc_tv,sector,inner_sector,district,geopark,tvc,sector_from_hex,json_sector,json_sector_to,inner_sector_to,to_district,to_geopark
0,"Nižný Žipov,,kostol 1","Hrčeľ,,č.d.202 1",16 min,13 km,TRUE,Nižný Žipov,Hrčeľ,NULL,NULL,13,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol 2","Košice,,Važecká 1",47 min,37 km,TRUE,Nižný Žipov,Košice,NULL,NULL,37,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Nižný Žipov,,kostol 1",Kysta 1,21 min,15 km,TRUE,Nižný Žipov,Kysta,NULL,NULL,15,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol",Nižná Hutka,47 min,32 km,TRUE,Nižný Žipov,Nižná Hutka,NULL,NULL,32,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Nižný Žipov,,kostol 1","Novosad,,nákup.stred. 1",29 min,17 km,TRUE,Nižný Žipov,Novosad,NULL,NULL,17,29,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol 2","Plechotice,,Centrum 2",13 min,6 km,TRUE,Nižný Žipov,Plechotice,NULL,NULL,6,13,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Nižný Žipov,,kostol","Sirník,,Stredisko obce",30 min,21 km,TRUE,Nižný Žipov,Sirník,NULL,NULL,21,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol 2","Slanec,,centrum 1",26 min,18 km,TRUE,Nižný Žipov,Slanec,NULL,NULL,18,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Nižný Žipov,,kostol 2",Slanské N.Mesto 1,20 min,15 km,TRUE,Nižný Žipov,Slanské Nové Mesto,NULL,NULL,15,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Nižný Žipov,,kostol 1","Stanča,,Hrunok 1",6 min,2 km,TRUE,Nižný Žipov,Stanča,NULL,NULL,2,6,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Nižný Žipov,,kostol 1","Trebišov,,AS",32 min,18 km,TRUE,Nižný Žipov,Trebišov,NULL,NULL,18,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Nižný Žipov,,kostol 1","Veľaty,,cintorín 1",14 min,10 km,TRUE,Nižný Žipov,Veľaty,NULL,NULL,10,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol 1","Zemplín.Nová Ves,Úpor,závory 2",10 min,3 km,TRUE,Nižný Žipov,Zemplínska Nová Ves,NULL,NULL,3,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Nižný Žipov,,kostol 2","Zemplín.Teplica,,ZŠ 1",14 min,10 km,TRUE,Nižný Žipov,Zemplínska Teplica,NULL,NULL,10,14,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Nižný Žipov,,kostol 1","Zemplín.Jastrabie,,č.d.186 1",33 min,21 km,TRUE,Nižný Žipov,Zemplínske Jastrabie,NULL,NULL,21,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Nižný Žipov,,kostol 1","Zemplín.Branč,,rázc.Komárov 2",16 min,7 km,TRUE,Nižný Žipov,Zemplínsky Branč,NULL,NULL,7,16,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Bara,Malá Bara",30 min,19 km,TRUE,Novosad,Bara,NULL,NULL,19,30,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred. 1","Bohdanovce,,rázc.Niž.Čaj 1",55 min,39 km,TRUE,Novosad,Bohdanovce,NULL,NULL,39,55,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Novosad,,nákup.stred.","Borša,,rázc.k žel.st.",41 min,25 km,TRUE,Novosad,Borša,NULL,NULL,25,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred.","Brehov,,rázc.Biňov",19 min,9 km,TRUE,Novosad,Brehov,NULL,NULL,9,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred.","Cejkov,,Jednota",9 min,8 km,TRUE,Novosad,Cejkov,NULL,NULL,8,9,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred. 1","Čeľovce,,č.d.117 2",22 min,16 km,TRUE,Novosad,Čeľovce,NULL,NULL,16,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Černochov,,rázc.",22 min,13 km,TRUE,Novosad,Černochov,NULL,NULL,13,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred. 1","Egreš,,pri parku 2",25 min,18 km,TRUE,Novosad,Egreš,NULL,NULL,18,25,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Hraň,,č.d.146",15 min,5 km,TRUE,Novosad,Hraň,NULL,NULL,5,15,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred. 1","Hrčeľ,,č.d.202 2",10 min,4 km,TRUE,Novosad,Hrčeľ,NULL,NULL,4,10,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred. 1",Kašov 1,7 min,4 km,TRUE,Novosad,Kašov,NULL,NULL,4,7,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred. 1","Košice,,Važecká 1",1 hod 5 min,50 km,TRUE,Novosad,Košice,NULL,NULL,50,65,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Novosad,,nákup.stred.","Kožuchov,,OcÚ",8 min,6 km,TRUE,Novosad,Kožuchov,NULL,NULL,6,8,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred. 1",Kysta 2,5 min,2 km,TRUE,Novosad,Kysta,NULL,NULL,2,5,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred.","Ladmovce,,č.d.100 2",35 min,25 km,TRUE,Novosad,Ladmovce,NULL,NULL,25,35,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred.",Nižná Hutka,1 hod 4 min,45 km,TRUE,Novosad,Nižná Hutka,NULL,NULL,45,64,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Novosad,,nákup.stred. 1","Nižný Žipov,,kostol 2",18 min,13 km,TRUE,Novosad,Nižný Žipov,NULL,NULL,13,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred. 1","Plechotice,,Centrum 2",28 min,19 km,TRUE,Novosad,Plechotice,NULL,NULL,19,28,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Sirník,,Stredisko obce",20 min,8 km,TRUE,Novosad,Sirník,NULL,NULL,8,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred. 1","Slanec,,centrum 1",44 min,31 km,TRUE,Novosad,Slanec,NULL,NULL,31,44,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Novosad,,nákup.stred. 1",Slanské N.Mesto 1,38 min,28 km,TRUE,Novosad,Slanské Nové Mesto,NULL,NULL,28,38,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Novosad,,nákup.stred.","Slovenské N.Mesto,,č.d.281/212",43 min,28 km,TRUE,Novosad,Slovenské Nové Mesto,NULL,NULL,28,43,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred. 1","Stanča,,Hrunok 2",13 min,11 km,TRUE,Novosad,Stanča,NULL,NULL,11,13,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Streda n.Bodrog.,,CENTRUM 2",48 min,29 km,TRUE,Novosad,Streda nad Bodrogom,NULL,NULL,29,48,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred.","Trebišov,,AS",24 min,15 km,TRUE,Novosad,Trebišov,NULL,NULL,15,24,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
0,"Novosad,,nákup.stred. 1","Veľaty,,cintorín 4",12 min,7 km,TRUE,Novosad,Veľaty,NULL,NULL,7,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred.","Viničky,,rázc.Ladmovce 2",41 min,28 km,TRUE,Novosad,Viničky,NULL,NULL,28,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred.","Zemplín,,Župný dom",28 min,20 km,TRUE,Novosad,Zemplín,NULL,NULL,20,28,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Novosad,,nákup.stred. 1","Zemplín.Nová Ves,Úpor,závory 2",12 min,10 km,TRUE,Novosad,Zemplínska Nová Ves,NULL,NULL,10,12,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred. 1","Zemplín.Teplica,,ZŠ 1",32 min,23 km,TRUE,Novosad,Zemplínska Teplica,NULL,NULL,23,32,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Zemplín.Hradište,,rázc.",11 min,8 km,TRUE,Novosad,Zemplínske Hradište,NULL,NULL,8,11,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Novosad,,nákup.stred.","Zemplín.Jastrabie,,č.d.186",4 min,4 km,TRUE,Novosad,Zemplínske Jastrabie,NULL,NULL,4,4,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Novosad,,nákup.stred.","Zemplín.Branč,,č.d.1",4 min,3 km,TRUE,Novosad,Zemplínsky Branč,NULL,NULL,3,4,NULL,under 15 min,NULL,SK HOBO CORE,Rest of geopark,Trebišov,TRUE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,Nový Salaš,"Bohdanovce,,rázc.Niž.Čaj",35 min,20 km,TRUE,Nový Salaš,Bohdanovce,NULL,NULL,20,35,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Nový Salaš,"Košice,,Važecká",47 min,31 km,TRUE,Nový Salaš,Košice,NULL,NULL,31,47,NULL,over 45 under 60 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,Nový Salaš,Nižná Hutka,41 min,26 km,TRUE,Nový Salaš,Nižná Hutka,NULL,NULL,26,41,NULL,over 30 under 45 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Nový Salaš,"Slančík,,Šoškut",12 min,8 km,TRUE,Nový Salaš,Slančík,NULL,NULL,8,12,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Nový Salaš,"Slanec,,centrum",6 min,4 km,TRUE,Nový Salaš,Slanec,NULL,NULL,4,6,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Nový Salaš,"Slanská Huta,,bytový dom",6 min,3 km,TRUE,Nový Salaš,Slanská Huta,NULL,NULL,3,6,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,Obišovce,"Družstevná pri Hornáde,Malá Vieska,most",22 min,12 km,TRUE,Obišovce,Družstevná pri Hornáde,NULL,NULL,12,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,Obišovce,"Košice,,AS",49 min,24 km,TRUE,Obišovce,Košice,NULL,NULL,24,49,NULL,over 45 under 60 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,Obišovce,"Kostoľany n.Hornádom,,centrum",27 min,13 km,TRUE,Obišovce,Kostoľany nad Hornádom,NULL,NULL,13,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,Obišovce,"Kysak,,most",7 min,3 km,TRUE,Obišovce,Kysak,NULL,NULL,3,7,NULL,under 15 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,Obišovce,Malá Lodina,20 min,11 km,TRUE,Obišovce,Malá Lodina,NULL,NULL,11,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,Obišovce,"Trebejov,,ZŠ",13 min,6 km,TRUE,Obišovce,Trebejov,NULL,NULL,6,13,NULL,under 15 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,Obišovce,"Veľká Lodina,,OcÚ",15 min,8 km,TRUE,Obišovce,Veľká Lodina,NULL,NULL,8,15,NULL,under 15 min,NULL,SK HOBO CORE,NW,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,NW,Košice - okolie,False
0,"Olšovany,,OcÚ","Bohdanovce,,rázc.Niž.Čaj",15 min,7 km,TRUE,Olšovany,Bohdanovce,NULL,NULL,7,15,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ","Košice,,Važecká",26 min,18 km,TRUE,Olšovany,Košice,NULL,NULL,18,26,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,KE,KE,NULL,NULL
0,"Olšovany,,OcÚ","Košická Polianka,,obch.dom",11 min,8 km,TRUE,Olšovany,Košická Polianka,NULL,NULL,8,11,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ",Nižná Hutka,20 min,13 km,TRUE,Olšovany,Nižná Hutka,NULL,NULL,13,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ",Nižný Čaj,14 min,7 km,TRUE,Olšovany,Nižný Čaj,NULL,NULL,7,14,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ","Ruskov,,Jednota",7 min,5 km,TRUE,Olšovany,Ruskov,NULL,NULL,5,7,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ","Sady n.Torysou,Byster,čak.",8 min,6 km,TRUE,Olšovany,Sady nad Torysou,NULL,NULL,6,8,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Olšovany,,OcÚ","Vyšný Čaj,,ihrisko",4 min,3 km,TRUE,Olšovany,Vyšný Čaj,NULL,NULL,3,4,NULL,under 15 min,NULL,SK HOBO CORE,SE KS district,Košice - okolie,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Plechotice,,Centrum","Bohdanovce,,rázc.Niž.Čaj",33 min,26 km,TRUE,Plechotice,Bohdanovce,NULL,NULL,26,33,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Plechotice,,Centrum 1","Brezina,,č.d.175 2",27 min,19 km,TRUE,Plechotice,Brezina,NULL,NULL,19,27,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Plechotice,,Centrum 1","Byšta,,č.d.62 1",45 min,26 km,TRUE,Plechotice,Byšta,NULL,NULL,26,45,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Plechotice,,Centrum 1","Čeľovce,,č.d.117 3",4 min,3 km,TRUE,Plechotice,Čeľovce,NULL,NULL,3,4,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Plechotice,,Centrum 2","Čerhov,,pož.zbroj. 1",54 min,31 km,TRUE,Plechotice,Čerhov,NULL,NULL,31,54,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Plechotice,,Centrum 1","Egreš,,pri parku 1",6 min,5 km,TRUE,Plechotice,Egreš,NULL,NULL,5,6,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Plechotice,,Centrum 1","Kazimír,,Jednota 3",37 min,22 km,TRUE,Plechotice,Kazimír,NULL,NULL,22,37,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Plechotice,,Centrum 2","Luhyňa,,rázc. 1",38 min,28 km,TRUE,Plechotice,Luhyňa,NULL,NULL,28,38,NULL,over 30 under 45 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Plechotice,,Centrum 2",Malá Tŕňa,1 hod 1 min,36 km,TRUE,Plechotice,Malá Tŕňa,NULL,NULL,36,61,NULL,over 60 under 75 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,TVC,Trebišov,True
0,"Plechotice,,Centrum 1","Michaľany,,OcÚ 2",55 min,35 km,TRUE,Plechotice,Michaľany,NULL,NULL,35,55,NULL,over 45 under 60 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of geopark,Trebišov,True
0,"Plechotice,,Centrum 1","Nižný Žipov,,kostol 1",15 min,6 km,TRUE,Plechotice,Nižný Žipov,NULL,NULL,6,15,NULL,under 15 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Plechotice,,Centrum","Slanec,,centrum",22 min,18 km,TRUE,Plechotice,Slanec,NULL,NULL,18,22,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Plechotice,,Centrum",Slanské N.Mesto,19 min,15 km,TRUE,Plechotice,Slanské Nové Mesto,NULL,NULL,15,19,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,SE KS district,Košice - okolie,False
0,"Plechotice,,Centrum 1","Slivník,,č.d.96 1",20 min,12 km,TRUE,Plechotice,Slivník,NULL,NULL,12,20,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Plechotice,,Centrum 1","Stanča,,Hrunok 1",21 min,8 km,TRUE,Plechotice,Stanča,NULL,NULL,8,21,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,SK HOBO CORE,Rest of TV district,Trebišov,False
0,"Plechotice,,Centrum 2","Trebišov,,AS",18 min,9 km,TRUE,Plechotice,Trebišov,NULL,NULL,9,18,NULL,over 15 under 30 min,NULL,SK HOBO CORE,Rest of TV district,Trebišov,FALSE,FALSE,#0000FF,SK HOBO CORE,TV,TV,Trebišov,False
