nace_root_code,nace_root_name,municipality_id,district_id,region_id,municipality,district_name,region_name,tvc_network,zemp_geopark,se,nw,n,min_emp,max_emp
N,Administrative and support service activities,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,44,60,85
N,Administrative and support service activities,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,194,202,251
N,Administrative and support service activities,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,6,3,3
N,Administrative and support service activities,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,38,53,76
N,Administrative and support service activities,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
N,Administrative and support service activities,521191,806,8,Blažice,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,559831,806,8,Bočiar,Košice - okolie,Košický kraj,False,False,True,NULL,1,0,0
N,Administrative and support service activities,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,3,4,5
N,Administrative and support service activities,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,32,27,32
N,Administrative and support service activities,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,9,9,9
N,Administrative and support service activities,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
N,Administrative and support service activities,521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,5,3,3
N,Administrative and support service activities,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,7,2,2
N,Administrative and support service activities,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
N,Administrative and support service activities,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,7,7,7
N,Administrative and support service activities,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
N,Administrative and support service activities,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,4,5,5
N,Administrative and support service activities,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,10,8,8
N,Administrative and support service activities,521663,806,8,Malá Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,3,4
N,Administrative and support service activities,580252,806,8,Milhosť,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
N,Administrative and support service activities,518140,806,8,Nižná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
N,Administrative and support service activities,521736,806,8,Nižná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,5,5,5
N,Administrative and support service activities,521744,806,8,Nižný Čaj,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,521809,806,8,Nový Salaš,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,521817,806,8,Obišovce,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
N,Administrative and support service activities,521825,806,8,Olšovany,Košice - okolie,Košický kraj,False,False,True,NULL,2,2,2
N,Administrative and support service activities,521906,806,8,Rákoš,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,521957,806,8,Ruskov,Košice - okolie,Košický kraj,False,False,True,NULL,11,7,7
N,Administrative and support service activities,521965,806,8,Sady nad Torysou,Košice - okolie,Košický kraj,False,False,True,NULL,8,5,5
N,Administrative and support service activities,521973,806,8,Seňa,Košice - okolie,Košický kraj,False,False,True,NULL,3,2,2
N,Administrative and support service activities,521981,806,8,Skároš,Košice - okolie,Košický kraj,False,False,True,NULL,5,3,3
N,Administrative and support service activities,518115,806,8,Slančík,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,522007,806,8,Slanec,Košice - okolie,Košický kraj,False,False,True,NULL,10,5,5
N,Administrative and support service activities,522023,806,8,Slanské Nové Mesto,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,522031,806,8,Sokoľ,Košice - okolie,Košický kraj,False,False,NULL,True,4,3,3
N,Administrative and support service activities,559865,806,8,Sokoľany,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,522082,806,8,Trebejov,Košice - okolie,Košický kraj,False,False,NULL,True,1,1,1
N,Administrative and support service activities,522104,806,8,Trstené pri Hornáde,Košice - okolie,Košický kraj,False,False,True,NULL,4,3,3
N,Administrative and support service activities,522139,806,8,Valaliky,Košice - okolie,Košický kraj,False,False,True,NULL,20,15,15
N,Administrative and support service activities,522171,806,8,Vyšná Hutka,Košice - okolie,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,522198,806,8,Vyšná Myšľa,Košice - okolie,Košický kraj,False,False,True,NULL,3,1,1
N,Administrative and support service activities,522261,806,8,Ždaňa,Košice - okolie,Košický kraj,False,False,True,NULL,8,11,15
N,Administrative and support service activities,528129,811,8,Bara,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
N,Administrative and support service activities,528170,811,8,Borša,Trebišov,Košický kraj,True,True,True,NULL,6,4,4
N,Administrative and support service activities,528200,811,8,Brehov,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
N,Administrative and support service activities,528218,811,8,Brezina,Trebišov,Košický kraj,False,True,True,NULL,2,2,2
N,Administrative and support service activities,528251,811,8,Čerhov,Trebišov,Košický kraj,True,True,True,NULL,3,3,3
N,Administrative and support service activities,528269,811,8,Černochov,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
N,Administrative and support service activities,528366,811,8,Hraň,Trebišov,Košický kraj,False,True,True,NULL,7,5,5
N,Administrative and support service activities,528374,811,8,Hrčeľ,Trebišov,Košický kraj,False,True,True,NULL,3,3,3
N,Administrative and support service activities,528412,811,8,Kašov,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
N,Administrative and support service activities,528421,811,8,Kazimír,Trebišov,Košický kraj,False,True,True,NULL,3,5,6
N,Administrative and support service activities,528439,811,8,Kožuchov,Trebišov,Košický kraj,False,False,True,NULL,2,2,2
N,Administrative and support service activities,528471,811,8,Kuzmice,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,528480,811,8,Kysta,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
N,Administrative and support service activities,528501,811,8,Lastovce,Trebišov,Košický kraj,False,False,True,NULL,3,3,3
N,Administrative and support service activities,528528,811,8,Luhyňa,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
N,Administrative and support service activities,513792,811,8,Malá Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,2,1,1
N,Administrative and support service activities,528561,811,8,Malý Kamenec,Trebišov,Košický kraj,False,True,True,NULL,1,0,0
N,Administrative and support service activities,528587,811,8,Michaľany,Trebišov,Košický kraj,False,True,True,NULL,2,1,1
N,Administrative and support service activities,528609,811,8,Nižný Žipov,Trebišov,Košický kraj,False,False,True,NULL,3,3,3
N,Administrative and support service activities,528617,811,8,Novosad,Trebišov,Košický kraj,False,True,True,NULL,3,3,3
N,Administrative and support service activities,528641,811,8,Plechotice,Trebišov,Košický kraj,False,False,True,NULL,1,1,1
N,Administrative and support service activities,543730,811,8,Sirník,Trebišov,Košický kraj,False,True,True,NULL,1,1,1
N,Administrative and support service activities,543748,811,8,Slivník,Trebišov,Košický kraj,False,False,True,NULL,4,2,2
N,Administrative and support service activities,543756,811,8,Slovenské Nové Mesto,Trebišov,Košický kraj,True,True,True,NULL,10,7,7
N,Administrative and support service activities,543772,811,8,Somotor,Trebišov,Košický kraj,False,True,True,NULL,8,6,7
N,Administrative and support service activities,513849,811,8,Stanča,Trebišov,Košický kraj,False,False,True,NULL,3,3,3
N,Administrative and support service activities,543802,811,8,Streda nad Bodrogom,Trebišov,Košický kraj,False,True,True,NULL,8,23,40
N,Administrative and support service activities,528153,811,8,Svätá Mária,Trebišov,Košický kraj,False,False,True,NULL,3,6,10
N,Administrative and support service activities,528099,811,8,Trebišov,Trebišov,Košický kraj,NULL,NULL,NULL,NULL,163,288,428
N,Administrative and support service activities,543845,811,8,Veľaty,Trebišov,Košický kraj,False,True,True,NULL,6,5,5
N,Administrative and support service activities,513806,811,8,Veľká Tŕňa,Trebišov,Košický kraj,True,True,True,NULL,1,1,1
N,Administrative and support service activities,543926,811,8,Viničky,Trebišov,Košický kraj,True,True,True,NULL,2,1,1
N,Administrative and support service activities,543993,811,8,Zemplín,Trebišov,Košický kraj,True,True,True,NULL,2,0,0
N,Administrative and support service activities,544001,811,8,Zemplínska Nová Ves,Trebišov,Košický kraj,False,False,True,NULL,4,2,2
N,Administrative and support service activities,544019,811,8,Zemplínska Teplica,Trebišov,Košický kraj,False,False,True,NULL,4,1,1
N,Administrative and support service activities,544027,811,8,Zemplínske Hradište,Trebišov,Košický kraj,False,False,True,NULL,8,8,8
N,Administrative and support service activities,544035,811,8,Zemplínske Jastrabie,Trebišov,Košický kraj,False,True,True,NULL,1,2,2
O,Public administration and defence; compulsory social security,581704,406,4,Kuzmice,Topoľčany,Nitriansky kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,526118,608,6,Rákoš,Revúca,Banskobystrický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,599891,802,8,Košice-Džungľa,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,598119,802,8,Košice-Kavečany,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1,5,9
O,Public administration and defence; compulsory social security,598151,802,8,Košice-Sever,Košice I,Košický kraj,NULL,NULL,NULL,NULL,3,75,148
O,Public administration and defence; compulsory social security,598186,802,8,Košice-Staré Mesto,Košice I,Košický kraj,NULL,NULL,NULL,NULL,14,1375,2138
O,Public administration and defence; compulsory social security,598127,802,8,Košice-Ťahanovce,Košice I,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,598194,803,8,Košice-Lorinčík,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,5,9
O,Public administration and defence; compulsory social security,599972,803,8,Košice-Luník IX,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,598216,803,8,Košice-Myslava,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,5,9
O,Public administration and defence; compulsory social security,598208,803,8,Košice-Pereš,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,5,9
O,Public administration and defence; compulsory social security,599859,803,8,Košice-Poľov,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,5,9
O,Public administration and defence; compulsory social security,599841,803,8,Košice-Šaca,Košice II,Košický kraj,NULL,NULL,NULL,NULL,2,275,548
O,Public administration and defence; compulsory social security,599883,803,8,Košice-Sídlisko KVP,Košice II,Košický kraj,NULL,NULL,NULL,NULL,1,25,49
O,Public administration and defence; compulsory social security,598224,803,8,Košice-Západ,Košice II,Košický kraj,NULL,NULL,NULL,NULL,3,1200,2297
O,Public administration and defence; compulsory social security,599093,805,8,Košice-Barca,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,599824,805,8,Košice-Juh,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,4,60,118
O,Public administration and defence; compulsory social security,599794,805,8,Košice-Krásna,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,599816,805,8,Košice-Nad jazerom,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,25,49
O,Public administration and defence; compulsory social security,599786,805,8,Košice-Šebastovce,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,3,4
O,Public administration and defence; compulsory social security,599913,805,8,Košice-Vyšné Opátske,Košice IV,Košický kraj,NULL,NULL,NULL,NULL,1,10,19
O,Public administration and defence; compulsory social security,521167,806,8,Belža,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,521191,806,8,Blažice,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,559831,806,8,Bočiar,Košice - okolie,Košický kraj,False,False,True,NULL,1,3,4
O,Public administration and defence; compulsory social security,521205,806,8,Bohdanovce,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,521299,806,8,Čaňa,Košice - okolie,Košický kraj,False,False,True,NULL,1,50,99
O,Public administration and defence; compulsory social security,521345,806,8,Družstevná pri Hornáde,Košice - okolie,Košický kraj,False,False,NULL,True,1,50,99
O,Public administration and defence; compulsory social security,521370,806,8,Geča,Košice - okolie,Košický kraj,False,False,True,NULL,1,10,19
O,Public administration and defence; compulsory social security,521388,806,8,Gyňov,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,521400,806,8,Haniska,Košice - okolie,Košický kraj,False,False,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,521507,806,8,Kalša,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,559687,806,8,Kechnec,Košice - okolie,Košický kraj,False,False,True,NULL,1,25,49
O,Public administration and defence; compulsory social security,521558,806,8,Kokšov-Bakša,Košice - okolie,Košický kraj,False,False,True,NULL,1,20,24
O,Public administration and defence; compulsory social security,521582,806,8,Košická Polianka,Košice - okolie,Košický kraj,False,False,True,NULL,1,5,9
O,Public administration and defence; compulsory social security,582514,806,8,Kostoľany nad Hornádom,Košice - okolie,Košický kraj,False,False,NULL,True,1,20,24
O,Public administration and defence; compulsory social security,521639,806,8,Kysak,Košice - okolie,Košický kraj,False,False,NULL,True,1,10,19
O,Public administration and defence; compulsory social security,521663,806,8,Malá Lodina,Košice - okolie,Košický kraj,False,False,NULL,True,1,3,4
