ownership_type_id,organization_size_id,sk_nace_category_id,legal_form_id,municipality_id,district_id,region_id,id,cin,tin,corporate_body_name,city,street,postal_code,last_updated_on,established_on,consolidated,data_source,created_at,updated_at,deleted,terminated_on,sid,region_name,region_en,district_name,district_en,municipality,mun_en,legal_form,lf_en,sk_nace_category,nace_en,organization_size,os_en,ownership_type,ow_en,min_emp,max_emp,sector,nace_g_name,nace_g_code,nace_cl_code,nace_cl_name,nace_root_code,nace_root_name,tvc_network,zemp_geopark,se,nw
2,1,81290,101,528099,811,8,474812,37536401,1020698140,Dušan Miľo - DU - MI,Trebišov,M.R.Štefánika 1161,7501,05/02/2019,01/01/2001,FALSE,SUSR,17/05/2016 22:35,06/02/2019 02:18,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.čistiace činnosti,Oth.cleaning activities,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,446378,31296424,2021501735,Policajný športový klub plávania a triatlonu,Trebišov,"Firma FRENO,M.R.Štefánika 1211",7501,31/07/2017,29/12/1998,FALSE,SUSR,17/05/2016 22:32,01/08/2017 09:44,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,436762,31275907,2021474180,Futbalový klub internacionálov SAVOJ Trebišov,Trebišov,Komenského 2137/57,7501,31/07/2017,10/11/1998,FALSE,SUSR,17/05/2016 22:31,01/08/2017 09:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,1,25720,101,528099,811,8,404873,34277994,1026332560,Viktor Horváth - HORVÁTH,Trebišov,Paričovská 348/57,7501,31/07/2017,04/11/1996,FALSE,SUSR,17/05/2016 22:28,01/08/2017 09:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba zámkov a pántov,"Manuf.of locks,hinges",0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Manufacture of cutlery, tools and general hardware",C25.7,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,1,25720,101,528099,811,8,399323,34277145,1020693894,Bc. Jozef Vaňo - Zváračská škola,Trebišov,Čsl. Armády 1117,7501,05/02/2019,27/08/1996,FALSE,SUSR,17/05/2016 22:27,06/02/2019 02:17,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Výroba zámkov a pántov,"Manuf.of locks,hinges",0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,"Manufacture of cutlery, tools and general hardware",C25.7,C25,"Manufacture of fabricated metal products, except machinery and equipment",C,Manufacturing,NULL,NULL,NULL,NULL
2,4,81220,101,528099,811,8,381404,35478853,1020693949,Ing. Štefan Demčák - KOMINÁRSTVO DEMČÁK,Trebišov,Sládkovičova 1301/5,7501,14/02/2018,19/08/1999,FALSE,SUSR,17/05/2016 22:26,15/02/2018 02:19,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Ost.priem.čistenie budov,Oth.build.indust.cl.act.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
6,0,88990,120,528099,811,8,361148,35583151,NULL,PRAMIENKY n.o. v likvidácii,Trebišov,Šafárikova 17,7501,31/07/2017,29/02/2008,FALSE,SUSR,17/05/2016 20:55,01/08/2017 08:40,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Nezisk.org.poskyt.všeob.prosp.služby,Non-profit org.provid.community serv.,Ost.soc.star.bez.ubyt.,Ot.soc.work act.witho.ac,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Other social work activities without accommodation,Q88.9,Q88,Social work activities without accommodation,Q,Human health and social work activities,NULL,NULL,NULL,NULL
2,1,47510,101,528099,811,8,296694,14334241,1020695247,Anna Tóthová - Textil Anna,Trebišov,Komenského 2137,7501,14/02/2018,14/03/1991,FALSE,SUSR,17/05/2016 22:17,15/02/2018 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Maloobchod s textilom,Retail sale of textiles,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Retail sale of other household equipment in specialised stores,G47.5,G47,"Retail trade, except of motor vehicles and motorcycles",G,Wholesale and retail trade; repair of motor vehicles and motorcycles,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,171943,31944795,2020754648,Okresná rada Slovenskej asociácie športu na školách,Trebišov,"Centrum voľ. času, M.R.Štefánika 19",7501,31/07/2017,29/05/1992,FALSE,SUSR,17/05/2016 22:04,01/08/2017 06:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,155444,31946682,2020754659,Hokejový klub Trebišov,Trebišov,Varichovská 2424,7501,31/07/2017,29/12/1992,FALSE,SUSR,17/05/2016 22:02,01/08/2017 04:57,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,0,38220,101,528099,811,8,1736709,51245205,1075914917,Ján Tóth MIRATO,Trebišov,M. R. Štefánika 720/330,7501,06/04/2018,04/12/2017,FALSE,SUSR,09/01/2018 02:04,08/04/2018 03:52,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Spracúv.nebezp.odpadu,Disposal of hazard.waste,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Waste treatment and disposal,E38.2,E38,"Waste collection, treatment and disposal activities; materials recovery",E,Water supply; sewerage; waste managment and remediation activities,NULL,NULL,NULL,NULL
2,0,77390,101,528099,811,8,1733223,51224721,NULL,Marián Lacko,Trebišov,Záhradná 2208/36,7501,06/12/2017,20/11/2017,FALSE,SUSR,07/12/2017 02:10,07/12/2017 02:10,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,"Prenájom ost.stroj.,tov.",Renting of oth.machinery,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,"Renting and leasing of other machinery, equipment and tangible goods",N77.3,N77,Rental and leasing activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,2,81210,112,528099,811,8,1856799,52429008,2121031132,ĎURISTA s.r.o.,Trebišov,Šafárikova 2017/6,7501,24/06/2020,30/05/2019,FALSE,SUSR,06/08/2019 02:39,24/06/2020 02:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Generál.čistenie budov,Gener.cleaning of build.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,154368,31986382,2020754747,YOSEIKAN BUDO CLUB Trebišov,Trebišov,Ternavská 15,7501,31/07/2017,23/03/1995,FALSE,SUSR,17/05/2016 22:02,01/08/2017 04:36,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,0,82190,112,528099,811,8,1616981,50050524,2120157886,Balo Trade s.r.o.,Trebišov,M.R. Štefánika 1515/47,7501,09/09/2020,14/11/2015,FALSE,SUSR,17/05/2016 21:11,10/09/2020 02:14,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,0,93110,112,528099,811,8,1627731,50130803,2120186387,BAKO s.r.o.,Trebišov,29. augusta 3820/42,7501,31/07/2017,22/01/2016,FALSE,SUSR,17/06/2016 02:05,01/08/2017 18:56,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Prevádzka šport.zar.,Operat.of sports facilit,nezistený,unknown,Súkromné tuzemské,Private inland,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1622050,50251953,2120321709,Hokejový klub 2016 Trebišov,Trebišov,"Zimný štadión, Varichovská 2424",7501,31/07/2017,01/04/2016,FALSE,SUSR,01/06/2016 15:00,01/08/2017 18:51,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1619338,50179799,NULL,Športový klub Skandia,Trebišov,Štúrova 2138/9,7501,31/07/2017,12/02/2016,FALSE,SUSR,01/06/2016 14:59,01/08/2017 18:49,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,0,82190,101,528099,811,8,1619022,50266268,NULL,Mgr. Eva Brezová,Trebišov,Svätoplukova 1809/7,7501,05/11/2019,18/09/2017,FALSE,SUSR,01/06/2016 14:59,06/11/2019 02:04,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,3,82190,112,528099,811,8,1556348,47852640,2024126632,HOLENDA s.r.o.,Trebišov,Dobrovoľnícka 1344/25,7501,07/04/2020,16/08/2014,FALSE,SUSR,17/05/2016 23:41,12/05/2020 20:01,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,2 zamestnanci,2 employees,Súkromné tuzemské,Private inland,2,2,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,1,82190,101,528099,811,8,972564,45337314,1076265322,Miroslav Ramšak ml.,Trebišov,Trebišov 93,7501,05/02/2019,19/04/2016,FALSE,SUSR,17/05/2016 23:10,06/02/2019 02:35,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,2,81210,101,528099,811,8,1600157,48216020,1084828206,Miroslav Hrivňák - MH SERVICE,Trebišov,Čsl. Armády 2117/5,7501,06/09/2017,01/07/2015,FALSE,SUSR,17/05/2016 23:46,07/09/2017 02:39,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Generál.čistenie budov,Gener.cleaning of build.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,0,82190,101,528099,811,8,1595187,50045458,NULL,Mária Struhárová,Trebišov,Škultétyho 1895/22,7501,10/08/2020,01/07/2020,FALSE,SUSR,17/05/2016 23:45,11/08/2020 02:21,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1591128,50015281,NULL,BOX CLUB POWER TREBIŠOV,Trebišov,Ivana Krasku 342/1,7501,31/07/2017,02/10/2015,FALSE,SUSR,17/05/2016 23:45,01/08/2017 18:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,0,81210,101,528099,811,8,1585523,48093670,NULL,Samuel Horňák,Trebišov,Kutnohorská 2112/3,7501,31/07/2017,10/03/2015,FALSE,SUSR,17/05/2016 23:44,01/08/2017 18:24,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Generál.čistenie budov,Gener.cleaning of build.,nezistený,unknown,Súkromné tuzemské,Private inland,1,1,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
2,1,88100,101,528099,811,8,1572979,48004383,NULL,Juraj Pavúk,Trebišov,Kvetná 841/1,7501,14/02/2018,18/12/2014,FALSE,SUSR,17/05/2016 23:43,15/02/2018 03:00,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,Sociálna práca bez ubyt.,Soc.work without accom.,0 zamestnancov,0 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Social work activities without accommodation for the elderly and disabled,Q88.1,Q88,Social work activities without accommodation,Q,Human health and social work activities,NULL,NULL,NULL,NULL
2,4,81210,112,528099,811,8,1568661,47993448,2024168938,PH TANK s.r.o.,Trebišov,Čsl. armády 1117,7501,09/05/2018,16/12/2014,FALSE,SUSR,17/05/2016 23:43,10/05/2018 02:26,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Generál.čistenie budov,Gener.cleaning of build.,3-4 zamestnanci,3-4 employees,Súkromné tuzemské,Private inland,3,4,Trebišov,Cleaning activities,N81.2,N81,Services to buildings and landscape activities,N,Administrative and support service activities,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1566794,42406757,NULL,Šport pre zábavu - Sport for fun,Trebišov,"Milhostov, Hlavná 174",7501,31/07/2017,31/12/2014,FALSE,SUSR,17/05/2016 23:42,01/08/2017 18:12,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
2,2,82190,101,528099,811,8,1555407,47871156,NULL,Mgr. Veronika Ďuristová,Trebišov,Šafarikova 2017/6,7501,07/04/2020,01/08/2014,FALSE,SUSR,17/05/2016 23:41,12/05/2020 20:27,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Živnostník,Entrepreneur,"Kopírovanie,prípr.dokum.",Oth.spec.offic.supp.act.,1 zamestnanec,1 employees,Súkromné tuzemské,Private inland,1,1,Trebišov,Office administrative and support activities,N82.1,N82,"Office administrative, office support and other business support activities",N,Administrative and support service activities,NULL,NULL,NULL,NULL
8,24,29310,112,528099,811,8,103423,36598208,2022070149,"ELEKTROCONNECT, s.r.o.",Trebišov,Kpt. Nálepku 11,7501,09/09/2020,04/10/2005,FALSE,SUSR,17/05/2016 21:57,10/09/2020 02:02,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,Spol. s r. o.,Limited liability comp.,Výr.elektr.motor.prístr.,Man.of el.eq.for mot.veh,250-499 zamestnancov,250-499 employees,Medzinárodné - súkromné,International-private,250,499,Trebišov,Manufacture of parts and accessories for motor vehicles,C29.3,C29,"Manufacture of motor vehicles, trailers and semi-trailers",C,Manufacturing,NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1524136,42327369,NULL,Paintballový Klub Mechanik Trebišov,Trebišov,Berehovská 2171/7,7501,31/07/2017,20/03/2014,FALSE,SUSR,17/05/2016 23:38,01/08/2017 17:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
6,0,93120,701,528099,811,8,1524112,42327440,NULL,Tenisový klub SIRIUS Trebišov,Trebišov,M. R. Štefánika 2221/164,7501,31/07/2017,20/03/2014,FALSE,SUSR,17/05/2016 23:38,01/08/2017 17:38,FALSE,NULL,NULL,Košický kraj,Region of Košice,Trebišov,Trebišov,Trebišov,Trebišov,"Združenie (zväz,spolok)",Association,Čin.športových klubov,Activit.of sport clubs,nezistený,unknown,"Združ.,p.strany,cirkvi",Ownership of associat.,0,0,Trebišov,Sports activities,R93.1,R93,Sports activities and amusement and recreation activities,R,"Arts, entertainment and recreation",NULL,NULL,NULL,NULL
